orig_pred,contrast_pred,orig_premise,orig_hypothesis,gen_premise,gen_hypothesis,pred_orig_labels,pred_gen_premise_labels,pred_gen_hypothesis_labels,distance_premise,distance_hypothesis,perplexity_gen_hypothesis,perplexity_gen_premise,orig_contrast_hypothesis_probs,orig_contrast_premise_probs,pred_edit_premise_probs,pred_edit_hypo_probs,diff_premise_probs,diff_hypothesis_probs
entailment,neutral,Red-haired female answers questions while sitting at a table for craftzine.,She answers questions while sitting at a table.,Red-haired female answers questions.,She answers questions while sitting at a table in a crafting context.,1,2,1,0.5,0.4444444444444444,73.34900665283203,51.786067962646484,0.9726155996322632,0.027027612552046776,0.9918031096458435,0.9654296040534973,0.9647754970937967,-0.007185995578765869
entailment,neutral,"Two men in costumes with fake carrot noses, top hats, sunglasses and white fur coats that contain white electrical lights.",People in costumes,Two men in costumes.,"Two men in costumes with fake carrot noses, top hats, sunglasses and white fur coats that contain white electrical lights.",1,1,1,0.782608695652174,7.0,14.662178039550781,144.14605712890625,0.9918994903564453,0.9918994903564453,0.9668132066726685,0.9166052341461182,-0.025086283683776855,-0.07529425621032715
entailment,neutral,A man has wrecked his racing bike in the dirt with five spectators behind a rope.,A man has damaged something.,A man has wrecked his racing bike.,A man has damaged his racing bike in a dirt area with five spectators watching from behind a rope.,1,1,1,0.5294117647058824,2.5,37.1113395690918,95.71016693115234,0.9338698387145996,0.9338698387145996,0.9151822328567505,0.945424497127533,-0.01868760585784912,0.01155465841293335
entailment,neutral,A city street with market vendors and children being pushed in strollers with a large cathedral in the background.,The strollers are moving.,A city street with market vendors and children.,The strollers are moving in a city street with market vendors and children being pushed in strollers with a large cathedral in the background.,1,2,2,0.55,4.0,16.467456817626953,222.12826538085938,0.11887282878160477,0.11887282878160477,0.9244937896728516,0.5304463505744934,0.8056209608912468,0.41157352179288864
entailment,neutral,Two men working on farm equipment that is being pulled by two horses.,The men are working on farm stuff.,Two men work on farm equipment.,Two men are working on farm equipment being pulled by two horses in a field.,1,1,2,0.5714285714285714,1.25,25.238309860229492,51.361019134521484,0.009191346354782581,0.990574061870575,0.9875849485397339,0.9468832015991211,-0.0029891133308410645,0.9376918552443385
entailment,neutral,Woman running in a park while listening to music.,A woman jogging in a park.,Woman running in a park.,A woman jogging in a park while listening to music.,1,1,1,0.4,0.5714285714285714,22.257291793823242,43.53652572631836,0.9157856702804565,0.9157856702804565,0.8159657120704651,0.7744157910346985,-0.09981995820999146,-0.14136987924575806
entailment,neutral,A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor.,a guy in brown jumps up in a room with a  wood floor,A man in jeans jumps high in the air.,a guy in brown jumps up in a room with a wood floor and a fireplace.,1,2,1,0.6,0.35714285714285715,26.260608673095703,96.7669677734375,0.9355965256690979,0.06395909935235977,0.9679946899414062,0.9553806185722351,0.9040355905890465,0.019784092903137207
entailment,neutral,"The blond young man who had been splattered with paint colors of blue, orange, and green held up his camera to take a picture.",A man covered in paint takes a photo.,The young man holds up his camera.,A man takes a picture with his camera.,1,2,1,0.7407407407407407,0.6666666666666666,27.730083465576172,34.46063995361328,0.9844483137130737,0.014490628615021706,0.9769918322563171,0.9805922508239746,0.9625012036412954,-0.003856062889099121
entailment,neutral,"One woman with jeans, gray shirt and sandals; with girl in all pink watching a white ball float in midair.",The shirt is gray.,"One woman with jeans, sandals; with girl in all pink watching a white ball float in midair.",The woman is wearing a gray shirt.,1,2,1,0.13043478260869565,0.8,88.27616882324219,177.62509155273438,0.9958233833312988,0.0038901614025235176,0.7194978594779968,0.9957291483879089,0.7156076980754733,-9.423494338989258e-05
entailment,neutral,3 people are shopping in a market.,There are people at a market.,3 people are shopping.,Three people are shopping at a market.,1,2,1,0.375,0.42857142857142855,34.93785095214844,143.65455627441406,0.9961347579956055,0.00372835504822433,0.6069512367248535,0.982054591178894,0.6032228816766292,-0.014080166816711426
entailment,neutral,A man is working in an art studio and is surrounded by art supplies.,A man is working on art.,A man is working in an art studio.,A man is working in an art studio.,1,1,1,0.4,0.42857142857142855,14.491455078125,27.352848052978516,0.94504714012146,0.94504714012146,0.9293715357780457,0.9839267134666443,-0.015675604343414307,0.038879573345184326
entailment,contradiction,The man in black is flying off the full in front of a red fence.,The man is next to the fence.,The man in black is flying off the full in front of a blue fence.,The man is standing on the moon.,1,1,0,0.0625,0.375,61.40798568725586,48.90562057495117,0.10383208096027374,0.8297100067138672,0.822048008441925,0.9998892545700073,-0.007661998271942139,0.8960571736097336
entailment,neutral,People are hiking up a mountain with no greenery.,The mountain is bare.,People are hiking up a mountain.,The mountain has a few trees.,1,0,2,0.3,0.8,56.50757598876953,61.32470703125,0.021141691133379936,0.002168607898056507,0.9710680246353149,0.8050605058670044,0.9688994167372584,0.7839188147336245
entailment,neutral,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow.",An old woman has a jean jacket.,"An old man in a baseball hat is standing outside, but is covered mostly in shadow.","An old woman is standing outside, but is covered mostly in shadow.",1,0,1,0.38461538461538464,1.25,14.650877952575684,45.52546691894531,0.9762937426567078,0.001711315126158297,0.9974198341369629,0.8669894337654114,0.9957085190108046,-0.10930430889129639
entailment,neutral,A young male wearing a white shirt with a character outlined very darkly.,A young male in a white shirt.,A young male wears a white shirt with a character outlined very darkly.,A young male in a white shirt with a character outlined very darkly.,1,1,1,0.07142857142857142,0.75,17.43124008178711,44.36924362182617,0.9952220320701599,0.9952220320701599,0.995698094367981,0.9892212152481079,0.0004760622978210449,-0.006000816822052002
entailment,neutral,A man wearing a white shirt and a blue jeans reading a newspaper while standing,A man is reading a newspaper.,A man wearing a white shirt reading a newspaper.,A man is reading a newspaper outside.,1,1,2,0.4,0.14285714285714285,80.9191665649414,37.29081344604492,0.00986520480364561,0.9898165464401245,0.9844086766242981,0.6094092130661011,-0.005407869815826416,0.5995440082624555
entailment,neutral,A man is kayaking in rough waters.,The man is in a boat,A man is kayaking.,A man is in a kayak on rough waters.,1,1,1,0.375,1.0,31.395484924316406,49.757667541503906,0.8869643211364746,0.8869643211364746,0.8934526443481445,0.9822764992713928,0.006488323211669922,0.09531217813491821
entailment,neutral,"A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground.",A person is near a pile of coconuts.,A person wearing a straw hat stands outside.,A person is standing outside with a pile of coconuts.,1,2,1,0.6363636363636364,0.3333333333333333,26.41067123413086,46.522605895996094,0.9879934787750244,0.011708278208971024,0.9558935165405273,0.971057653427124,0.9441852383315563,-0.01693582534790039
entailment,neutral,Several men at a bar watch a sports game on the television.,Some men are watching TV at a bar.,Several men watch a sports game on the television.,Several men are watching a sports game on TV at a bar.,1,2,1,0.23076923076923078,0.5555555555555556,20.334516525268555,41.13789367675781,0.917848527431488,0.0798277035355568,0.9568067789077759,0.9833003282546997,0.8769790753722191,0.06545180082321167
entailment,neutral,A lit girl splashes around in natural water.,A girl splashes in water.,A girl splashes in water.,A girl splashes in a natural water body.,1,1,1,0.3333333333333333,0.5,60.32307815551758,16.362306594848633,0.9894827604293823,0.9894827604293823,0.9883223176002502,0.985582172870636,-0.00116044282913208,-0.003900587558746338
entailment,neutral,A boy is riding down the road between two cows.,"A boy, a road and two cows.",A boy rides between two cows.,A boy is riding a bicycle between two fields.,1,2,0,0.45454545454545453,0.5555555555555556,56.94173049926758,80.89864349365234,0.002131202258169651,0.020502498373389244,0.5285584330558777,0.9965342283248901,0.5080559346824884,0.9944030260667205
entailment,neutral,A group of attentive students are paying attention to a college lecture.,Some students are attending a class.,A group of students are paying attention.,Some students are paying attention to a college lecture.,1,2,1,0.38461538461538464,0.7142857142857143,22.57598304748535,32.2873649597168,0.9535784721374512,0.04564690589904785,0.8256143927574158,0.9411826729774475,0.7799674868583679,-0.012395799160003662
entailment,neutral,A man laughing while at a restaurant.,A man laughing.,A man laughing.,A man laughing at a restaurant.,1,1,1,0.5,0.75,23.340707778930664,45.87044143676758,0.9940798878669739,0.9940798878669739,0.9936512112617493,0.9842862486839294,-0.0004286766052246094,-0.009793639183044434
entailment,neutral,A woman wearing a yellow tank top and white pants looking into a window on a city street.,A woman wearing a tank top and pants looks through some glass.,A woman looks into a window.,A woman wearing a yellow tank top and white pants looks through a window on a city street.,1,2,1,0.6842105263157895,0.6153846153846154,8.328848838806152,25.781307220458984,0.9577222466468811,0.04167083650827408,0.9971246123313904,0.977830708026886,0.9554537758231163,0.020108461380004883
entailment,neutral,"A crowd of people in a stadium decked out in white, yellow and green cheer and clap for the team below.",a crwod is cheering,A crowd of people in a stadium cheer and clap for the team below.,A crowd is cheering in a stadium.,1,1,1,0.34782608695652173,1.5,30.21748161315918,170.40847778320312,0.987269401550293,0.987269401550293,0.9849934577941895,0.9891237020492554,-0.0022759437561035156,0.0018543004989624023
entailment,neutral,"Two sweet young girls on ice skates, hands up and holding on to each other get ready to begin their performance on the ice.",Two females holding each other.,Two young girls on ice skates get ready to begin their performance.,"Two girls on ice skates, hands up and holding on to each other.",1,0,1,0.5,1.6666666666666667,18.0944766998291,85.71871948242188,0.9789935350418091,0.001014620647765696,0.5619290471076965,0.931587278842926,0.5609144264599308,-0.04740625619888306
neutral,entailment,A man in a short Mohawk and beard.,A man with a short Mohawk and beard stands outside.,A man in a short Mohawk and beard stands outside in a park.,A man stands outside.,2,1,2,0.5555555555555556,0.5454545454545454,146.3815460205078,27.283178329467773,0.9665886163711548,0.028736429288983345,0.9845705628395081,0.9204684495925903,0.9558341335505247,-0.04612016677856445
entailment,neutral,A woman in a pink top is holding a glass bottle in one hand and a Stitch doll in the other.,The top is pink,A woman is holding a glass bottle and a Stitch doll.,The top is light blue.,1,2,0,0.45454545454545453,0.75,22.171497344970703,92.97663116455078,0.0004324421752244234,0.006548343691974878,0.7069408893585205,0.9401901960372925,0.7003925456665456,0.9397577538620681
entailment,neutral,A girl in a black skirt and blue dress is watering flowers.,The girl is giving the flowers some water.,A girl is watering flowers.,The girl is watering flowers in the garden.,1,1,2,0.5384615384615384,0.5555555555555556,32.107295989990234,51.330718994140625,0.07544716447591782,0.9178699254989624,0.9809890389442444,0.9539293646812439,0.06311911344528198,0.8784822002053261
entailment,neutral,A pro-baseball pitcher sends a curve ball to his opponent while many fans relax and enjoy the game.,A pitcher is playing baseball at a stadium,A pitcher throws a curve ball.,A pitcher is playing baseball at a stadium while many fans relax and enjoy the game.,1,2,2,0.7142857142857143,1.125,21.80270767211914,48.622314453125,0.46506404876708984,0.46506404876708984,0.9561654925346375,0.6971560120582581,0.4911014437675476,0.2320919632911682
entailment,neutral,One confused man is standing and staring off into the distance in front of some ticket collecting machines.,The man is confused.,One man is standing and staring off into the distance in front of some ticket collecting machines.,The man is standing and staring off into the distance in front of some ticket collecting machines.,1,2,1,0.05263157894736842,2.8,12.591307640075684,42.113563537597656,0.9940682649612427,0.005821033846586943,0.9968631267547607,0.9855648875236511,0.9910420929081738,-0.008503377437591553
entailment,neutral,Several men in black t-shirts and caps are using with metal rods to smash food that's lying on a round table with a hole in the center.,men using metal rods,Several men are using metal rods.,Men are using metal rods to smash food on a round table.,1,1,1,0.7741935483870968,2.5,27.896141052246094,202.59555053710938,0.9466336369514465,0.9466336369514465,0.9747852683067322,0.9846349358558655,0.028151631355285645,0.038001298904418945
entailment,neutral,An older man sifts water through his fingers as a young toddler watches from inside the water.,A man is near a toddler,An older man sifts water.,An older man is near a toddler in a water-filled pool.,1,0,2,0.6666666666666666,1.5,44.01213836669922,194.5217742919922,0.0344504676759243,0.0018924549221992493,0.9396677017211914,0.6018130779266357,0.9377752467989922,0.5673626102507114
entailment,neutral,"While traveling, a woman in a black jacket is resting on the shoulder of a man in a black jacket.",A woman rests on the shoulder of a man,A woman is resting on the shoulder of a man.,A woman rests on the shoulder of a man while traveling.,1,1,1,0.5454545454545454,0.3333333333333333,14.908101081848145,12.563281059265137,0.9624633193016052,0.9624633193016052,0.9677051305770874,0.9806078672409058,0.005241811275482178,0.018144547939300537
neutral,entailment,"A small, pale bird bends down to examine a crumb.",The bird is on the ground.,"A small, pale bird bends down to examine a crumb on the ground.",A small bird is on the ground.,2,1,1,0.25,0.2857142857142857,50.97296142578125,28.283084869384766,0.19585460424423218,0.19585460424423218,0.9509358406066895,0.5275365710258484,0.7550812363624573,0.3316819667816162
entailment,neutral,A man riding a motorcycle on a dirt road passing several junk or abandoned cars on the side of the road.,A man is riding a motorcyle.,A man rides a motorcycle.,A man is riding a motorcycle on a dirt road.,1,1,1,0.7727272727272727,0.7142857142857143,17.9481143951416,19.525074005126953,0.9870268702507019,0.9870268702507019,0.9730067253112793,0.9830890893936157,-0.014020144939422607,-0.003937780857086182
entailment,neutral,A skier is heading into a grove of trees.,There is snow on the ground in this picture.,A skier heads into the trees.,There is snow on the ground in this winter scene.,1,1,1,0.5,0.2,41.39175033569336,35.076148986816406,0.9366139769554138,0.9366139769554138,0.9228944182395935,0.6610602736473083,-0.013719558715820312,-0.27555370330810547
neutral,entailment,Two women bend over to touch a small kangaroo.,Two women are petting a kangaroo,Two women bend over to touch a small kangaroo in a petting zoo.,Two women are petting a small kangaroo.,2,1,2,0.4,0.3333333333333333,22.751583099365234,22.343477249145508,0.8478766083717346,0.149581640958786,0.5495553612709045,0.8904429078102112,0.39997372031211853,0.04256629943847656
entailment,neutral,A man with thinning hair looking into glasses through glasses.,A man with thinning hair.,A man looking into glasses.,A man with thinning hair looks into glasses.,1,2,1,0.45454545454545453,0.5,24.650501251220703,46.145912170410156,0.9815654158592224,0.017447737976908684,0.7637094855308533,0.9813225269317627,0.7462617475539446,-0.0002428889274597168
neutral,contradiction,A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race.,A team of youths race to finish first in a relay race on a beach.,A kid dressed in a long-sleeve shirt with a jersey numbered 11 passes a bar to a boy in a jersey numbered 12 during a relay race on a mountain.,A team of youths race to finish last in a relay race on a beach.,2,0,2,0.16129032258064516,0.0625,43.82164001464844,44.16416931152344,0.9970502853393555,0.0022043397184461355,0.9812337160110474,0.9964154958724976,0.9790293762926012,-0.0006347894668579102
entailment,neutral,A man is riding a bicycle in the street.,a bicycle is being ridden,A man is riding a bicycle.,A bicycle is being ridden in the street.,1,1,1,0.3,1.0,14.00904655456543,50.826416015625,0.9627323746681213,0.9627323746681213,0.9566764831542969,0.9757722616195679,-0.006055891513824463,0.013039886951446533
entailment,neutral,A woman with a pink purse walks down a crowded sidewalk.,A woman walks through a crowd,A woman walks down a crowded sidewalk.,A woman walks through a crowded sidewalk carrying a pink purse.,1,1,1,0.3333333333333333,1.1666666666666667,28.011146545410156,28.774120330810547,0.9336066842079163,0.9336066842079163,0.8974898457527161,0.9827977418899536,-0.036116838455200195,0.049191057682037354
entailment,neutral,"A large number of people are watching men dressed in kilts, one of whom has thrown a long pole.",people watch men in kilts,A large number of people watch a man in a kilt.,people watch men in kilts in a parade.,1,1,2,0.6190476190476191,0.8,50.89274597167969,52.300628662109375,0.006861657835543156,0.9929847717285156,0.9031835198402405,0.993394672870636,-0.08980125188827515,0.9865330150350928
neutral,entailment,Some folks pick out the food they want at a party.,The party-goers are perusing the buffet.,Some folks pick out the food they want at a buffet.,The party-goers are perusing the menu.,2,1,1,0.08333333333333333,0.1111111111111111,43.34309387207031,53.572811126708984,0.4132329225540161,0.4132329225540161,0.8557946681976318,0.9757659435272217,0.4425617456436157,0.5625330209732056
entailment,neutral,A white and black spotted dog is running through a grassy area.,A dog is outdoors.,A dog is running through a grassy area.,A dog is running through a grassy area.,1,1,1,0.3076923076923077,1.0,14.70952033996582,38.84145736694336,0.9730768203735352,0.9730768203735352,0.9809247851371765,0.9861067533493042,0.007847964763641357,0.013029932975769043
entailment,neutral,The black woman is laying out literature.,A black woman is handling printed material.,The woman is laying out literature.,A black woman is reading literature.,1,2,1,0.125,0.375,59.993507385253906,144.47402954101562,0.9937884211540222,0.006034820806235075,0.9988466501235962,0.6338275671005249,0.9928118293173611,-0.3599608540534973
entailment,neutral,Island native fishermen reeling in their nets after a long day's work.,The men are finishing their day of work.,Island native fishermen reel in their nets.,Island native fishermen are finishing their day of work.,1,2,1,0.5,0.3333333333333333,94.48799896240234,147.26002502441406,0.9012158513069153,0.09268184751272202,0.9900475144386292,0.9836054444313049,0.8973656669259071,0.08238959312438965
entailment,neutral,A man running in a race passes by spectators.,A man is running by people who are watching.,A man runs by spectators.,A man is running by people who are watching him.,1,1,1,0.5,0.1,52.603057861328125,48.68449783325195,0.9825683832168579,0.9825683832168579,0.9774616360664368,0.9749580025672913,-0.005106747150421143,-0.00761038064956665
neutral,entailment,A man talks to two guards as he holds a drink.,The prisoner is talking to two guards in the prison cafeteria.,The man talks to two guards as he holds a drink in the prison cafeteria.,A prisoner is talking to two guards in the prison cafeteria.,2,2,2,0.4166666666666667,0.08333333333333333,35.25204849243164,26.59722328186035,0.9717013239860535,0.9717013239860535,0.7686054110527039,0.9875457882881165,-0.2030959129333496,0.01584446430206299
neutral,contradiction,A woman with a black purse and a red coat is sitting on a pillar of concrete.,The woman is waiting for her boyfriend at the local bus stop.,A woman with a black purse and a red coat is sitting on a pillar of gold.,The woman is waiting for her husband at the train station.,2,2,2,0.05555555555555555,0.3076923076923077,23.935775756835938,25.65252685546875,0.9969382286071777,0.9969382286071777,0.9725568294525146,0.9945540428161621,-0.024381399154663086,-0.002384185791015625
neutral,contradiction,"One man wearing a pink and blue striped shirt, work gloves, and holding a yellow hard hat.",A tall person in a shirt,"One man wearing a pink and blue striped shirt, work gloves, and holding a yellow hard hat is short.",A man wearing a shirt with polka dots.,2,2,0,0.1,1.1666666666666667,28.757789611816406,55.62317657470703,0.0012479221913963556,0.9983410835266113,0.9678148627281189,0.998619794845581,-0.03052622079849243,0.9973718726541847
neutral,entailment,A barber in a sports themed barber shop waits for his next customer to arrive.,A barber in a sports shop waits eagerly for business.,A barber in a sports themed barber shop waits eagerly for his next customer to arrive.,A barber in a sports shop waits eagerly for his next customer to arrive.,2,0,2,0.0625,0.45454545454545453,25.209720611572266,46.19501495361328,0.9250290393829346,0.006582919508218765,0.4729693531990051,0.9761967658996582,0.46638643369078636,0.05116772651672363
neutral,contradiction,"Boy in backpack crossing the street, Other people, all Asian, are all in crosswalk walking towards the boy.",The boy is on his way home from school.,"Boy in backpack crossing the street, Other people, all Asian, are all in crosswalk walking towards the boy in a different direction.",The boy is on his way to work.,2,2,2,0.18181818181818182,0.3,83.29167175292969,66.2200698852539,0.9979815483093262,0.9979815483093262,0.998335063457489,0.9967584013938904,0.0003535151481628418,-0.001223146915435791
neutral,entailment,The cyclist rides on a wooded path.,The cyclist rides with a companion on a wooded path,The cyclist rides on a wooded path with a companion.,A companion rides with the cyclist on a wooded path.,2,1,2,0.375,0.5,24.465255737304688,19.886720657348633,0.9890236854553223,0.009739033877849579,0.9593770503997803,0.9450510740280151,0.9496380165219307,-0.04397261142730713
neutral,contradiction,a woman working in the storefront of a jewelry shop fixing the display shelf.,The woman is dreaming of a modeling career while working in the jewelry shop.,a woman working in the back office of a jewelry shop fixing the display shelf.,The woman is a professional model.,2,2,2,0.13333333333333333,0.6666666666666666,66.66708374023438,42.97853088378906,0.5755643844604492,0.5755643844604492,0.5448323488235474,0.9725281000137329,-0.030732035636901855,0.3969637155532837
neutral,entailment,Two people play horseshoes.,Tom and Sue were playing outside.,Two people play horseshoes in the park., Tom and Sue were playing horseshoes.,2,2,2,0.6,0.2857142857142857,97.54164123535156,72.60243225097656,0.8670763373374939,0.8670763373374939,0.8254576921463013,0.8587766885757446,-0.04161864519119263,-0.008299648761749268
neutral,entailment,Two adult men in black t-shirt and loud tunics hold smoking torches in preparation for an act of entertainment or celebration in a forested environment.,Two brothers hold torches to celebrate.,Two adult men in black t-shirt and loud tunics hold smoking torches in preparation for a wedding in a forested environment.,Two brothers hold torches to celebrate in a forest.,2,2,2,0.21428571428571427,0.42857142857142855,73.21290588378906,90.08192443847656,0.9982699155807495,0.9982699155807495,0.9980996251106262,0.9979848861694336,-0.00017029047012329102,-0.00028502941131591797
neutral,entailment,A girl climbing a chain link fence.,The girl climbs the fence to get to school.,A girl climbs a wooden fence to get to the park.,The girl climbs the fence.,2,0,1,1.0,0.4,30.974552154541016,16.527841567993164,0.0008450944442301989,0.0007672491483390331,0.9325041770935059,0.9938981533050537,0.9317369279451668,0.9930530588608235
neutral,contradiction,"A smiling man with gray hair and glasses, dressed in black, is sitting in a chair with a music stand in front of him.",This man has an eyesight deficiency.,"A smiling man with gray hair and glasses, dressed in black, is sitting in a chair with a music stand in front of him, playing the piano.",This man is a musician.,2,2,2,0.14814814814814814,0.5714285714285714,15.595060348510742,20.066343307495117,0.6729431748390198,0.6729431748390198,0.8762094974517822,0.9674975275993347,0.20326632261276245,0.29455435276031494
neutral,contradiction,Three children are shooting guns in the woods.,Three children are shooting a deer.,Three children are shooting toy guns in the backyard.,Three children are playing video games.,2,2,0,0.2222222222222222,0.42857142857142855,60.52259826660156,81.000244140625,0.0037361206486821175,0.9950037598609924,0.545649528503418,0.9996480941772461,-0.44935423135757446,0.995911973528564
neutral,entailment,Four people wearing backpacks walking in a line along a mountain trail.,Four people are walking along a mountain trail trying to get down before the storm.,Four people wearing backpacks walk in a single file line along a steep mountain trail to avoid falling rocks.,Four people are walking along a mountain trail.,2,2,1,0.6153846153846154,0.4375,40.16761016845703,58.04838562011719,0.001523189595900476,0.9980975985527039,0.9925739765167236,0.9759726524353027,-0.005523622035980225,0.9744494628394023
neutral,entailment,Several people talk and drink beer while sitting around a picnic table.,Several friends talk and drink beer while sitting around a picnic table.,Several friends talk and drink beer while sitting around a picnic table on the beach.,Several friends talk and drink beer.,2,1,2,0.3076923076923077,0.46153846153846156,37.420326232910156,12.650127410888672,0.985280454158783,0.01397522073239088,0.9120391011238098,0.9862425327301025,0.8980638803914189,0.0009620785713195801
entailment,neutral,A smiling girl slides down a purple slide feet first.,A girl happily uses the equipment at a playground.,A girl slides down a slide.,"A girl happily uses the equipment at a playground, including the purple slide.",1,2,2,0.36363636363636365,0.5,119.31441497802734,93.69133758544922,0.4264247715473175,0.4264247715473175,0.915233850479126,0.585780680179596,0.48880907893180847,0.15935590863227844
neutral,entailment,A man in a purple and blue shirt and shorts is getting ready to hit a golf ball.,A man is on a golf course.,A man in a purple and blue shirt and shorts is getting ready to hit a golf ball on the course.,A man is on a golf course to hit a golf ball.,2,1,2,0.15789473684210525,0.625,13.849055290222168,17.17625617980957,0.538798987865448,0.4589954912662506,0.9565700888633728,0.6418082118034363,0.4975745975971222,0.10300922393798828
neutral,contradiction,A man is performing for a group in front of a white house.,The man performed in front of his own house.,A man is performing for a group in front of a red house.,The man performed in front of a red house.,2,2,0,0.07142857142857142,0.2,24.085731506347656,28.072521209716797,0.07745150476694107,0.9126711487770081,0.9686532616615295,0.9973368048667908,0.055982112884521484,0.9198853000998497
neutral,entailment,Two men help each other cut a sheet of plastic.,Two friends help each other by cutting some plastic.,Two men help each other cut a sheet of plastic in the backyard.,Two friends help each other cut some plastic.,2,2,2,0.2727272727272727,0.2,32.17458724975586,35.8643798828125,0.9434155821800232,0.9434155821800232,0.9311988353729248,0.9376482367515564,-0.012216746807098389,-0.005767345428466797
neutral,entailment,An old man in a blue shirt and white pants glowers by a glass door.,A man resting outside,An old man in a blue shirt and white pants glowers by a glass door in the park.,A man glowers outside.,2,1,1,0.1875,0.5,44.32627487182617,50.84265899658203,0.2637862265110016,0.2637862265110016,0.6607423424720764,0.6505488753318787,0.39695611596107483,0.3867626488208771
neutral,entailment,"A little girl drawing with chalk, on a chalkboard.",A little girl is drawing on the board during class.,"A little girl drawing with chalk, on the blackboard.",A little girl is drawing on the board.,2,2,1,0.18181818181818182,0.18181818181818182,31.086111068725586,39.95763397216797,0.01783503033220768,0.9819352626800537,0.9922938346862793,0.9338764548301697,0.010358572006225586,0.916041424497962
neutral,contradiction,A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.,The woman sitting is asian.,A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background in a different country.,The woman sitting is black.,2,2,2,0.16666666666666666,0.16666666666666666,69.03034210205078,73.99430084228516,0.99720299243927,0.99720299243927,0.9965119957923889,0.9960874319076538,-0.0006909966468811035,-0.001115560531616211
neutral,entailment,People in chairs around a table,The people are eating dinner.,People in chairs around a table are eating dinner in the dining room.,The people are eating.,2,1,2,1.3333333333333333,0.16666666666666666,199.6027374267578,30.075986862182617,0.9909245371818542,0.008526017889380455,0.9923582673072815,0.9702850580215454,0.983832249417901,-0.020639479160308838
entailment,neutral,A performer plays an instrument for the audience.,The performer is making music.,A performer plays an instrument.,The performer is playing an instrument.,1,1,1,0.3333333333333333,0.5,27.93488311767578,53.72105026245117,0.9895719289779663,0.9895719289779663,0.9822413325309753,0.9866979718208313,-0.007330596446990967,-0.0028739571571350098
neutral,entailment,A group of people wait to cross the street in new york,Some of the people are wearing sunglasses.,"A group of people wait to cross the street in new york, some of them are wearing sunglasses.",Some people are wearing sunglasses.,2,1,2,0.6666666666666666,0.25,68.5667724609375,24.00924301147461,0.9974397420883179,0.0007777107530273497,0.9598363637924194,0.9964810609817505,0.9590586530393921,-0.0009586811065673828
neutral,entailment,"Two distinguished older gentlemen stand outside a house, trees in background, both with white hair, the taller man having his arm about the other man's shoulder as they face the camera from behind their corrective lenses.",The older men are colleagues.,"Two distinguished older gentlemen stand outside a mansion, palm trees in background, both with white hair, the taller man having his arm about the other man's shoulder as they face the camera from behind their corrective lenses.",Two older men are colleagues.,2,2,2,0.04878048780487805,0.16666666666666666,83.89866638183594,75.1323013305664,0.9985822439193726,0.9985822439193726,0.9987548589706421,0.9966766834259033,0.00017261505126953125,-0.0019055604934692383
neutral,contradiction,A young woman dressed in black attaches bags full of flowers to a bicycle.,The flowers are lilacs.,A young woman dressed in black attaches bags full of money to a bicycle.,The flowers are daisies.,2,0,2,0.06666666666666667,0.2,44.84052276611328,74.47463989257812,0.9981106519699097,0.0016267995815724134,0.9974513649940491,0.99872225522995,0.9958245654124767,0.0006116032600402832
neutral,contradiction,"A man stands on a dock near several boats, while 2 other men are on one of the boats.",A man with brown hair is standing on a dock.,"A man with blonde hair stands on a dock near several boats, while 2 other men are on one of the boats.",A man with blonde hair is standing on a dock.,2,0,2,0.14285714285714285,0.09090909090909091,24.527530670166016,19.861438751220703,0.9989967942237854,0.0006232866435311735,0.9980636239051819,0.9985336065292358,0.9974403372616507,-0.00046318769454956055
neutral,entailment,A bird is perched on a line of some sort attached to a pole.,A bird is wallowing on a pole.,A bird is perched on a line of some sort attached to a pole in a muddy area.,A bird is perched on a pole.,2,2,1,0.26666666666666666,0.125,15.735093116760254,36.222740173339844,0.01881091110408306,0.9667637348175049,0.9556577801704407,0.9883584380149841,-0.011105954647064209,0.9695475269109011
neutral,entailment,A person is on a four wheeler kicking up a lot of dirt in a dune.,The person is in a race.,A person is on a four wheeler kicking up a lot of dirt in a race., A person is in a race on a four wheeler.,2,1,2,0.058823529411764705,0.8571428571428571,38.52947235107422,36.23683547973633,0.9973899722099304,0.0022070861887186766,0.9842453598976135,0.9968228340148926,0.9820382737088948,-0.0005671381950378418
neutral,contradiction,"A man wearing an oxford shirt, sunglasses, and a hat smirks.",A man hiding his true identity.,"A man wearing an oxford shirt, sunglasses, and a hat smirks in the dark.",A man wearing a wig and sunglasses smirks.,2,2,2,0.21428571428571427,0.8571428571428571,18.680585861206055,29.841129302978516,0.9662734270095825,0.9662734270095825,0.981981098651886,0.8969773054122925,0.015707671642303467,-0.06929612159729004
